mag,dist,mag_dist,severity,severity_dist
5.42,228,0.86,Moderate,None
2.47,231,0,Minor 1,None
8.81,17,8.47,Great,Great
3.73,63,2.47,Minor 2,Minor 1
7.27,239,2.49,Major,Minor 1
4.61,24,4.13,Light,Light
8.51,73,7.05,Great,Major
5.38,92,3.54,Moderate,Minor 2
2.43,57,1.29,Minor 1,Micro
6.19,92,4.35,Strong,Light
7.09,166,3.77,Major,Minor 2
4.91,134,2.23,Moderate,Minor 1
2.29,95,0.39,Minor 1,None
6.22,43,5.36,Strong,Moderate
3.48,170,0.08,Minor 2,None
7.61,38,6.85,Major,Strong
8.62,18,8.26,Great,Great
8.44,35,7.74,Great,Major
3.28,229,0,Minor 2,None
8.86,102,6.82,Great,Strong
7.45,75,5.95,Major,Strong
6.27,34,5.59,Strong,Moderate
7.72,56,6.6,Major,Strong
2.62,161,0,Minor 1,None
7.11,207,2.97,Major,Minor 2
5.07,2,5.03,Moderate,Moderate
8.96,28,8.4,Great,Great
3.17,66,1.85,Minor 2,Micro
4.33,179,0.75,Light,None
5.39,19,5.01,Moderate,Moderate
5.75,240,0.95,Moderate,Micro
6.11,146,3.19,Strong,Minor 2
8.16,162,4.92,Great,Moderate
6.69,50,5.69,Strong,Moderate
5.16,181,1.54,Moderate,Micro
6.62,49,5.64,Strong,Moderate
4.99,184,1.31,Moderate,Micro
6.8,81,5.18,Strong,Moderate
7.93,48,6.97,Great,Major
6.71,188,2.95,Strong,Minor 2
4.73,106,2.61,Light,Minor 1
2.62,147,0,Minor 1,None
5.97,142,3.13,Strong,Minor 2
3.22,150,0.22,Minor 2,None
4.26,58,3.1,Light,Minor 2
3.16,230,0,Minor 2,None
5.79,68,4.43,Moderate,Light
2.85,176,0,Minor 1,None
7.09,222,2.65,Major,Minor 1
4.59,113,2.33,Light,Minor 1
5.64,49,4.66,Moderate,Light
7.72,153,4.66,Major,Light
4.83,21,4.41,Light,Light
6.57,171,3.15,Strong,Minor 2
8.97,229,4.39,Great,Light
8.09,188,4.33,Great,Light
6.13,101,4.11,Strong,Light
4.21,151,1.19,Light,Micro
8.37,56,7.25,Great,Major
5.71,32,5.07,Moderate,Moderate
5.56,35,4.86,Moderate,Light
3.35,153,0.29,Minor 2,None
4.12,34,3.44,Light,Minor 2
8.34,108,6.18,Great,Strong
6.02,206,1.9,Strong,Micro
5.46,211,1.24,Moderate,Micro
5.24,114,2.96,Moderate,Minor 2
6.01,203,1.95,Strong,Minor 1
5.3,48,4.34,Moderate,Light
2.09,30,1.49,Minor 1,Micro
4.43,142,1.59,Light,Micro
7.49,9,7.31,Major,Major
8.23,123,5.77,Great,Moderate
7.69,234,3.01,Major,Minor 2
3.18,114,0.9,Minor 2,None
5.61,212,1.37,Moderate,Micro
2.41,248,0,Minor 1,None
4.07,30,3.47,Light,Minor 2
5.62,111,3.4,Moderate,Minor 2
5.13,189,1.35,Moderate,Micro
3.76,223,0,Minor 2,None
2.62,233,0,Minor 1,None
8.71,78,7.15,Great,Major
7.34,139,4.56,Major,Light
8.04,82,6.4,Great,Strong
3.21,124,0.73,Minor 2,None
8.18,248,3.22,Great,Minor 2
6.2,160,3,Strong,Minor 2
3.73,47,2.79,Minor 2,Minor 1
7.85,225,3.35,Major,Minor 2
5.21,41,4.39,Moderate,Light
6.44,193,2.58,Strong,Minor 1
4.46,195,0.56,Light,None
7.76,121,5.34,Major,Moderate
6.82,93,4.96,Strong,Moderate
3.66,30,3.06,Minor 2,Minor 2
2.29,211,0,Minor 1,None
5.9,181,2.28,Moderate,Minor 1
5.84,207,1.7,Moderate,Micro
2.15,119,0,Minor 1,None
2.87,90,1.07,Minor 1,Micro
5.19,46,4.27,Moderate,Light
7.63,216,3.31,Major,Minor 2
7.94,82,6.3,Great,Strong
3,169,0,Minor 2,None
2.3,66,0.98,Minor 1,Micro
5.46,78,3.9,Moderate,Minor 2
8.09,120,5.69,Great,Moderate
6.99,112,4.75,Major,Light
6.78,246,1.86,Strong,Micro
7.42,142,4.58,Major,Light
6.48,232,1.84,Strong,Micro
5.56,85,3.86,Moderate,Minor 2
8.44,139,5.66,Great,Moderate
8.77,61,7.55,Great,Major
2.62,107,0.48,Minor 1,None
6.99,125,4.49,Major,Light
3.51,104,1.43,Minor 2,Micro
5.74,81,4.12,Moderate,Light
5.21,180,1.61,Moderate,Micro
2.68,151,0,Minor 1,None
7.34,175,3.84,Major,Minor 2
4.51,119,2.13,Light,Minor 1
5.82,101,3.8,Moderate,Minor 2
7.36,10,7.16,Major,Major
7.03,169,3.65,Major,Minor 2
4.79,212,0.55,Light,None
6.59,29,6.01,Strong,Strong
7.7,36,6.98,Major,Major
7.87,105,5.77,Major,Moderate
5.58,174,2.1,Moderate,Minor 1
5.35,202,1.31,Moderate,Micro
7.68,247,2.74,Major,Minor 1
4.67,222,0.23,Light,None
7.49,29,6.91,Major,Major
5.75,80,4.15,Moderate,Light
4.33,243,0,Light,None
3.29,93,1.43,Minor 2,Micro
2.83,17,2.49,Minor 1,Minor 1
8.79,214,4.51,Great,Light
2.74,214,0,Minor 1,None
6.22,240,1.42,Strong,Micro
5.96,172,2.52,Strong,Minor 1
4.24,28,3.68,Light,Minor 2
7.28,61,6.06,Major,Strong
7.74,194,3.86,Major,Minor 2
8.43,14,8.15,Great,Great
3.19,145,0.29,Minor 2,None
3.51,165,0.21,Minor 2,None
3.83,11,3.61,Minor 2,Minor 2
5.94,44,5.06,Strong,Moderate
5.41,45,4.51,Moderate,Light
2.25,52,1.21,Minor 1,Micro
6.45,65,5.15,Strong,Moderate
2.78,83,1.12,Minor 1,Micro
7.62,15,7.32,Major,Major
4.46,20,4.06,Light,Light
3.19,18,2.83,Minor 2,Minor 1
5.32,112,3.08,Moderate,Minor 2
7.95,243,3.09,Great,Minor 2
6.62,18,6.26,Strong,Strong
6.23,13,5.97,Strong,Strong
5.09,249,0.11,Moderate,None
8.32,15,8.02,Great,Great
6.03,82,4.39,Strong,Light
5.35,43,4.49,Moderate,Light
3.05,69,1.67,Minor 2,Micro
4.05,78,2.49,Light,Minor 1
8.33,6,8.21,Great,Great
6.54,224,2.06,Strong,Minor 1
4.51,72,3.07,Light,Minor 2
5.86,38,5.1,Moderate,Moderate
4.13,167,0.79,Light,None
3.77,166,0.45,Minor 2,None
8.57,222,4.13,Great,Light
3.26,248,0,Minor 2,None
6.37,172,2.93,Strong,Minor 2
3.16,198,0,Minor 2,None
3.71,221,0,Minor 2,None
4.07,19,3.69,Light,Minor 2
4.78,153,1.72,Light,Micro
4.98,143,2.12,Moderate,Minor 1
6.79,141,3.97,Strong,Light
6.68,238,1.92,Strong,Minor 1
8.88,86,7.16,Great,Major
2.92,146,0,Minor 2,None
5.77,137,3.03,Moderate,Minor 2
7.3,205,3.2,Major,Minor 2
4.31,63,3.05,Light,Minor 2
3.31,21,2.89,Minor 2,Minor 1
3.95,132,1.31,Light,Micro
7.42,135,4.72,Major,Light
4.43,39,3.65,Light,Minor 2
3.54,88,1.78,Minor 2,Micro
7.58,192,3.74,Major,Minor 2
2.55,128,0,Minor 1,None
8.14,26,7.62,Great,Major
2.7,195,0,Minor 1,None
4,80,2.4,Light,Minor 1
6.9,210,2.7,Strong,Minor 1
2.09,197,0,Minor 1,None
8.45,197,4.51,Great,Light
2.44,177,0,Minor 1,None
3.29,123,0.83,Minor 2,None
7.84,2,7.8,Major,Major
3.17,240,0,Minor 2,None
7.68,188,3.92,Major,Light
3.19,139,0.41,Minor 2,None
8.51,233,3.85,Great,Minor 2
6.72,221,2.3,Strong,Minor 1
7.77,73,6.31,Major,Strong
8.16,213,3.9,Great,Minor 2
6.75,25,6.25,Strong,Strong
4.09,2,4.05,Light,Light
3.76,192,0,Minor 2,None
4.49,118,2.13,Light,Minor 1
6.53,193,2.67,Strong,Minor 1
4.15,170,0.75,Light,None
5.91,32,5.27,Strong,Moderate
7.94,107,5.8,Great,Moderate
6.86,137,4.12,Strong,Light
4.59,15,4.29,Light,Light
7.92,223,3.46,Great,Minor 2
6.74,168,3.38,Strong,Minor 2
6.36,219,1.98,Strong,Minor 1
2.88,67,1.54,Minor 1,Micro
5.15,202,1.11,Moderate,Micro
3.18,200,0,Minor 2,None
4.94,210,0.74,Moderate,None
6.42,109,4.24,Strong,Light
5.12,219,0.74,Moderate,None
3.58,110,1.38,Minor 2,Micro
5.09,231,0.47,Moderate,None
2.87,47,1.93,Minor 1,Minor 1
8.33,125,5.83,Great,Moderate
8.79,230,4.19,Great,Light
4.82,205,0.72,Light,None
4.85,134,2.17,Light,Minor 1
6.8,178,3.24,Strong,Minor 2
2.11,237,0,Minor 1,None
2.46,61,1.24,Minor 1,Micro
6.63,200,2.63,Strong,Minor 1
2.68,245,0,Minor 1,None
3.68,17,3.34,Minor 2,Minor 2
4.49,240,0,Light,None
7.76,153,4.7,Major,Light
2.59,30,1.99,Minor 1,Minor 1
5.1,250,0.1,Moderate,None
3.45,6,3.33,Minor 2,Minor 2
7.56,45,6.66,Major,Strong
2.12,231,0,Minor 1,None
3.34,213,0,Minor 2,None
8.24,130,5.64,Great,Moderate
8.47,101,6.45,Great,Strong
3.84,103,1.78,Minor 2,Micro
4.52,211,0.3,Light,None
5.42,244,0.54,Moderate,None
8.26,134,5.58,Great,Moderate
5.99,95,4.09,Strong,Light
6.68,147,3.74,Strong,Minor 2
4.42,187,0.68,Light,None
8.02,101,6,Great,Strong
2.07,51,1.05,Minor 1,Micro
6.25,192,2.41,Strong,Minor 1
2.37,110,0.17,Minor 1,None
7.15,202,3.11,Major,Minor 2
5.62,141,2.8,Moderate,Minor 1
7.39,246,2.47,Major,Minor 1
3.83,166,0.51,Minor 2,None
3.92,34,3.24,Light,Minor 2
3.18,141,0.36,Minor 2,None
8.86,198,4.9,Great,Light
8.45,86,6.73,Great,Strong
3.87,165,0.57,Minor 2,None
7.47,235,2.77,Major,Minor 1
4.87,207,0.73,Light,None
6.43,212,2.19,Strong,Minor 1
4.29,41,3.47,Light,Minor 2
7.14,173,3.68,Major,Minor 2
3.67,135,0.97,Minor 2,Micro
3.48,8,3.32,Minor 2,Minor 2
6.45,138,3.69,Strong,Minor 2
8.82,54,7.74,Great,Major
2.19,70,0.79,Minor 1,None
4.88,123,2.42,Light,Minor 1
7.58,196,3.66,Major,Minor 2
3.14,85,1.44,Minor 2,Micro
7.45,222,3.01,Major,Minor 2
4.53,158,1.37,Light,Micro
3.85,165,0.55,Minor 2,None
7.21,115,4.91,Major,Moderate
4.66,63,3.4,Light,Minor 2
6.87,184,3.19,Strong,Minor 2
8.57,224,4.09,Great,Light
4.67,195,0.77,Light,None
5.81,214,1.53,Moderate,Micro
3.87,96,1.95,Minor 2,Minor 1
2.76,62,1.52,Minor 1,Micro
2.81,193,0,Minor 1,None
6.1,232,1.46,Strong,Micro
8.06,120,5.66,Great,Moderate
3.81,199,0,Minor 2,None
4.85,119,2.47,Light,Minor 1
2.3,182,0,Minor 1,None
5.04,120,2.64,Moderate,Minor 1
4.4,39,3.62,Light,Minor 2
6.46,1,6.44,Strong,Strong
6.78,1,6.76,Strong,Strong
6.29,24,5.81,Strong,Moderate
8.53,244,3.65,Great,Minor 2
5.17,144,2.29,Moderate,Minor 1
2.37,174,0,Minor 1,None
6.7,77,5.16,Strong,Moderate
8.07,145,5.17,Great,Moderate
5.38,167,2.04,Moderate,Minor 1
4.9,41,4.08,Light,Light
8.02,58,6.86,Great,Strong
7.15,22,6.71,Major,Strong
3.63,130,1.03,Minor 2,Micro
5.66,198,1.7,Moderate,Micro
7.67,41,6.85,Major,Strong
3.78,27,3.24,Minor 2,Minor 2
7.88,188,4.12,Major,Light
5.35,147,2.41,Moderate,Minor 1
7.71,179,4.13,Major,Light
2.46,89,0.68,Minor 1,None
7.52,228,2.96,Major,Minor 2
2.03,153,0,Minor 1,None
4.09,92,2.25,Light,Minor 1
3.64,181,0.02,Minor 2,None
8.32,244,3.44,Great,Minor 2
4.8,245,0,Light,None
4.8,24,4.32,Light,Light
4.71,137,1.97,Light,Minor 1
8.35,230,3.75,Great,Minor 2
5.8,151,2.78,Moderate,Minor 1
8.49,234,3.81,Great,Minor 2
6.23,163,2.97,Strong,Minor 2
8.93,23,8.47,Great,Great
5.9,112,3.66,Moderate,Minor 2
6.32,110,4.12,Strong,Light
2.16,142,0,Minor 1,None
8.25,210,4.05,Great,Light
5.28,207,1.14,Moderate,Micro
3.82,110,1.62,Minor 2,Micro
7.67,78,6.11,Major,Strong
6.75,196,2.83,Strong,Minor 1
8.38,3,8.32,Great,Great
2.44,226,0,Minor 1,None
5.7,213,1.44,Moderate,Micro
2.13,125,0,Minor 1,None
6.77,235,2.07,Strong,Minor 1
7.27,36,6.55,Major,Strong
3.37,116,1.05,Minor 2,Micro
5.55,55,4.45,Moderate,Light
6.25,102,4.21,Strong,Light
8.55,196,4.63,Great,Light
3.73,14,3.45,Minor 2,Minor 2
8.43,85,6.73,Great,Strong
6.79,40,5.99,Strong,Strong
2.88,102,0.84,Minor 1,None
3.8,191,0,Minor 2,None
8.14,150,5.14,Great,Moderate
8.34,211,4.12,Great,Light
7.74,134,5.06,Major,Moderate
7.19,130,4.59,Major,Light
7.33,192,3.49,Major,Minor 2
5.97,50,4.97,Strong,Moderate
8.59,51,7.57,Great,Major
5.32,7,5.18,Moderate,Moderate
7.07,135,4.37,Major,Light
6.62,116,4.3,Strong,Light
3.06,86,1.34,Minor 2,Micro
8.37,25,7.87,Great,Major
5.13,67,3.79,Moderate,Minor 2
6.69,95,4.79,Strong,Light
6.22,150,3.22,Strong,Minor 2
5.77,210,1.57,Moderate,Micro
7.38,158,4.22,Major,Light
3.31,128,0.75,Minor 2,None
7.68,212,3.44,Major,Minor 2
3.62,171,0.2,Minor 2,None
6.11,236,1.39,Strong,Micro
8.98,91,7.16,Great,Major
7.94,51,6.92,Great,Major
5.38,60,4.18,Moderate,Light
6.27,67,4.93,Strong,Moderate
4.21,20,3.81,Light,Minor 2
5.37,56,4.25,Moderate,Light
8.44,4,8.36,Great,Great
2.81,244,0,Minor 1,None
5.35,203,1.29,Moderate,Micro
5.75,90,3.95,Moderate,Light
5.11,159,1.93,Moderate,Minor 1
2.51,20,2.11,Minor 1,Minor 1
5.63,149,2.65,Moderate,Minor 1
5.22,67,3.88,Moderate,Minor 2
6.17,63,4.91,Strong,Moderate
8.09,215,3.79,Great,Minor 2
5.78,37,5.04,Moderate,Moderate
3.22,126,0.7,Minor 2,None
2.82,29,2.24,Minor 1,Minor 1
5.9,199,1.92,Moderate,Minor 1
2.32,66,1,Minor 1,Micro
7.67,205,3.57,Major,Minor 2
5.54,54,4.46,Moderate,Light
8.15,63,6.89,Great,Strong
4.95,39,4.17,Moderate,Light
8.26,93,6.4,Great,Strong
8.68,75,7.18,Great,Major
2.45,176,0,Minor 1,None
6.67,72,5.23,Strong,Moderate
8.35,73,6.89,Great,Strong
6.86,211,2.64,Strong,Minor 1
7.61,187,3.87,Major,Minor 2
8.57,189,4.79,Great,Light
4.54,93,2.68,Light,Minor 1
5.01,19,4.63,Moderate,Light
3.16,211,0,Minor 2,None
7.05,186,3.33,Major,Minor 2
2.82,145,0,Minor 1,None
3.43,158,0.27,Minor 2,None
5.14,18,4.78,Moderate,Light
6.82,145,3.92,Strong,Light
4.55,77,3.01,Light,Minor 2
5.75,129,3.17,Moderate,Minor 2
4.05,33,3.39,Light,Minor 2
3.78,125,1.28,Minor 2,Micro
6.21,219,1.83,Strong,Micro
2.33,115,0.03,Minor 1,None
4.49,163,1.23,Light,Micro
5.56,139,2.78,Moderate,Minor 1
8.89,200,4.89,Great,Light
6.53,208,2.37,Strong,Minor 1
8.22,194,4.34,Great,Light
3.03,126,0.51,Minor 2,None
2.96,228,0,Minor 2,None
6.15,33,5.49,Strong,Moderate
5.39,215,1.09,Moderate,Micro
7.78,176,4.26,Major,Light
8.96,97,7.02,Great,Major
7,222,2.56,Major,Minor 1
6.63,1,6.61,Strong,Strong
5.64,230,1.04,Moderate,Micro
6.17,31,5.55,Strong,Moderate
8.43,203,4.37,Great,Light
3.67,3,3.61,Minor 2,Minor 2
6.33,6,6.21,Strong,Strong
2.13,62,0.89,Minor 1,None
5.29,203,1.23,Moderate,Micro
5.17,141,2.35,Moderate,Minor 1
3.83,142,0.99,Minor 2,Micro
2.01,19,1.63,Minor 1,Micro
2.51,208,0,Minor 1,None
5.1,133,2.44,Moderate,Minor 1
5.94,2,5.9,Strong,Moderate
2.33,56,1.21,Minor 1,Micro
2.7,230,0,Minor 1,None
4.94,115,2.64,Moderate,Minor 1
6.47,230,1.87,Strong,Micro
3.12,114,0.84,Minor 2,None
4.55,169,1.17,Light,Micro
7.21,178,3.65,Major,Minor 2
5.22,126,2.7,Moderate,Minor 1
7.95,190,4.15,Great,Light
5.23,198,1.27,Moderate,Micro
5.99,108,3.83,Strong,Minor 2
8.02,239,3.24,Great,Minor 2
3.59,33,2.93,Minor 2,Minor 2
8.3,243,3.44,Great,Minor 2
2.85,211,0,Minor 1,None
5.89,217,1.55,Moderate,Micro
3.76,87,2.02,Minor 2,Minor 1
4.89,38,4.13,Light,Light
8.56,20,8.16,Great,Great
6.87,43,6.01,Strong,Strong
5.16,28,4.6,Moderate,Light
6.74,185,3.04,Strong,Minor 2
2.16,223,0,Minor 1,None
4.58,171,1.16,Light,Micro
3.83,83,2.17,Minor 2,Minor 1
8.97,104,6.89,Great,Strong
2.91,191,0,Minor 2,None
6.41,38,5.65,Strong,Moderate
8.15,210,3.95,Great,Light
7.08,120,4.68,Major,Light
2.06,214,0,Minor 1,None
2.73,164,0,Minor 1,None
3.27,217,0,Minor 2,None
7.92,245,3.02,Great,Minor 2
3.82,230,0,Minor 2,None
2.61,61,1.39,Minor 1,Micro
4.62,112,2.38,Light,Minor 1
7.74,158,4.58,Major,Light
8.28,143,5.42,Great,Moderate
4.3,155,1.2,Light,Micro
2.69,228,0,Minor 1,None
5.74,43,4.88,Moderate,Light
7.66,183,4,Major,Light
7.46,191,3.64,Major,Minor 2
4.12,68,2.76,Light,Minor 1
3.89,224,0,Minor 2,None
4.69,39,3.91,Light,Light
5.8,225,1.3,Moderate,Micro
6.6,86,4.88,Strong,Light
2.15,250,0,Minor 1,None
7.52,44,6.64,Major,Strong
6.55,86,4.83,Strong,Light
5.61,231,0.99,Moderate,Micro
3.75,63,2.49,Minor 2,Minor 1
5.65,126,3.13,Moderate,Minor 2
5.59,142,2.75,Moderate,Minor 1
4.51,153,1.45,Light,Micro
8.75,67,7.41,Great,Major
2.15,184,0,Minor 1,None
8.56,154,5.48,Great,Moderate
7.45,117,5.11,Major,Moderate
4.88,36,4.16,Light,Light
6.05,187,2.31,Strong,Minor 1
3.03,77,1.49,Minor 2,Micro
5.81,168,2.45,Moderate,Minor 1
4.65,248,0,Light,None
2.19,244,0,Minor 1,None
4.15,177,0.61,Light,None
5.9,116,3.58,Moderate,Minor 2
6.45,108,4.29,Strong,Light
3.58,248,0,Minor 2,None
4.06,66,2.74,Light,Minor 1
2.15,93,0.29,Minor 1,None
7.38,110,5.18,Major,Moderate
2.54,43,1.68,Minor 1,Micro
3.05,109,0.87,Minor 2,None
8.62,238,3.86,Great,Minor 2
8.54,204,4.46,Great,Light
2.32,188,0,Minor 1,None
8.13,178,4.57,Great,Light
5.51,183,1.85,Moderate,Micro
3.22,7,3.08,Minor 2,Minor 2
8.73,43,7.87,Great,Major
2.39,162,0,Minor 1,None
8.8,170,5.4,Great,Moderate
4.72,40,3.92,Light,Light
6.42,13,6.16,Strong,Strong
2.41,108,0.25,Minor 1,None
5.96,245,1.06,Strong,Micro
2.53,107,0.39,Minor 1,None
8.25,176,4.73,Great,Light
6.8,138,4.04,Strong,Light
4.16,91,2.34,Light,Minor 1
7.19,132,4.55,Major,Light
3.37,122,0.93,Minor 2,Micro
8.2,232,3.56,Great,Minor 2
8.75,68,7.39,Great,Major
7.26,192,3.42,Major,Minor 2
4.76,56,3.64,Light,Minor 2
5.34,102,3.3,Moderate,Minor 2
4.91,95,3.01,Moderate,Minor 2
2.67,97,0.73,Minor 1,None
6.42,235,1.72,Strong,Micro
6.27,156,3.15,Strong,Minor 2
3.15,120,0.75,Minor 2,None
3.32,104,1.24,Minor 2,Micro
8.58,130,5.98,Great,Strong
5.24,113,2.98,Moderate,Minor 2
8.84,3,8.78,Great,Great
2.69,178,0,Minor 1,None
8.32,51,7.3,Great,Major
7.32,7,7.18,Major,Major
2.48,235,0,Minor 1,None
6.31,90,4.51,Strong,Light
8.17,123,5.71,Great,Moderate
3.96,135,1.26,Light,Micro
5.59,114,3.31,Moderate,Minor 2
3.45,103,1.39,Minor 2,Micro
8.59,185,4.89,Great,Light
3.67,70,2.27,Minor 2,Minor 1
3.37,29,2.79,Minor 2,Minor 1
8.29,117,5.95,Great,Strong
6.59,163,3.33,Strong,Minor 2
6.95,191,3.13,Major,Minor 2
6.87,232,2.23,Strong,Minor 1
2.33,145,0,Minor 1,None
4.06,26,3.54,Light,Minor 2
4.5,171,1.08,Light,Micro
6.71,218,2.35,Strong,Minor 1
2.82,115,0.52,Minor 1,None
4.24,88,2.48,Light,Minor 1
7.6,16,7.28,Major,Major
7.16,166,3.84,Major,Minor 2
5.72,73,4.26,Moderate,Light
2.11,5,2.01,Minor 1,Minor 1
7.94,189,4.16,Great,Light
2.23,26,1.71,Minor 1,Micro
5.37,41,4.55,Moderate,Light
7.35,10,7.15,Major,Major
8.81,103,6.75,Great,Strong
3.23,240,0,Minor 2,None
2.71,212,0,Minor 1,None
4.51,206,0.39,Light,None
2.92,145,0.02,Minor 2,None
2.91,117,0.57,Minor 2,None
2.44,74,0.96,Minor 1,Micro
2.09,38,1.33,Minor 1,Micro
3.85,138,1.09,Minor 2,Micro
7.36,222,2.92,Major,Minor 2
4.33,18,3.97,Light,Light
6.97,130,4.37,Major,Light
3.76,1,3.74,Minor 2,Minor 2
6.61,159,3.43,Strong,Minor 2
6.53,225,2.03,Strong,Minor 1
8.12,60,6.92,Great,Major
6.54,180,2.94,Strong,Minor 2
6.94,189,3.16,Major,Minor 2
4.73,96,2.81,Light,Minor 1
2.08,191,0,Minor 1,None
3.39,192,0,Minor 2,None
5.67,201,1.65,Moderate,Micro
6.91,5,6.81,Major,Strong
4.76,100,2.76,Light,Minor 1
5.9,181,2.28,Moderate,Minor 1
3.25,14,2.97,Minor 2,Minor 2
3.83,108,1.67,Minor 2,Micro
6.1,3,6.04,Strong,Strong
7.16,135,4.46,Major,Light
6.26,39,5.48,Strong,Moderate
5.29,137,2.55,Moderate,Minor 1
6.59,243,1.73,Strong,Micro
8.29,188,4.53,Great,Light
2.59,31,1.97,Minor 1,Minor 1
3.78,228,0,Minor 2,None
3.79,138,1.03,Minor 2,Micro
6.48,236,1.76,Strong,Micro
6.77,240,1.97,Strong,Minor 1
5.66,98,3.7,Moderate,Minor 2
7.89,137,5.15,Major,Moderate
4.35,245,0,Light,None
5.2,2,5.16,Moderate,Moderate
7.68,165,4.38,Major,Light
5.8,225,1.3,Moderate,Micro
7.44,160,4.24,Major,Light
6.84,97,4.9,Strong,Light
2.37,192,0,Minor 1,None
4.72,2,4.68,Light,Light
4.58,38,3.82,Light,Minor 2
6.79,93,4.93,Strong,Moderate
7.72,141,4.9,Major,Light
3.8,10,3.6,Minor 2,Minor 2
2.42,45,1.52,Minor 1,Micro
8.91,192,5.07,Great,Moderate
2.54,101,0.52,Minor 1,None
8.18,135,5.48,Great,Moderate
7.02,250,2.02,Major,Minor 1
2.13,154,0,Minor 1,None
2.66,65,1.36,Minor 1,Micro
5.97,130,3.37,Strong,Minor 2
5.75,23,5.29,Moderate,Moderate
8.97,103,6.91,Great,Major
4.55,186,0.83,Light,None
5.31,135,2.61,Moderate,Minor 1
5.93,181,2.31,Strong,Minor 1
6.66,250,1.66,Strong,Micro
2.48,2,2.44,Minor 1,Minor 1
3.21,231,0,Minor 2,None
7.45,9,7.27,Major,Major
3.3,197,0,Minor 2,None
5.85,209,1.67,Moderate,Micro
5.52,85,3.82,Moderate,Minor 2
5.12,44,4.24,Moderate,Light
6.64,35,5.94,Strong,Strong
7.24,23,6.78,Major,Strong
2.97,63,1.71,Minor 2,Micro
6.8,68,5.44,Strong,Moderate
2.67,65,1.37,Minor 1,Micro
3.65,93,1.79,Minor 2,Micro
5.93,219,1.55,Strong,Micro
4.72,74,3.24,Light,Minor 2
8.61,165,5.31,Great,Moderate
2.32,22,1.88,Minor 1,Micro
6.85,48,5.89,Strong,Moderate
2.77,108,0.61,Minor 1,None
8.04,78,6.48,Great,Strong
5.04,189,1.26,Moderate,Micro
3.81,5,3.71,Minor 2,Minor 2
8.4,222,3.96,Great,Light
2.59,186,0,Minor 1,None
3.46,103,1.4,Minor 2,Micro
3.08,191,0,Minor 2,None
4.21,28,3.65,Light,Minor 2
8.3,53,7.24,Great,Major
6.69,15,6.39,Strong,Strong
5.45,178,1.89,Moderate,Micro
3.97,222,0,Light,None
5.33,149,2.35,Moderate,Minor 1
6.78,39,6,Strong,Strong
3.33,167,0,Minor 2,None
4.61,120,2.21,Light,Minor 1
5.1,175,1.6,Moderate,Micro
8.62,169,5.24,Great,Moderate
3.23,206,0,Minor 2,None
8.56,229,3.98,Great,Light
6.64,89,4.86,Strong,Light
2.48,48,1.52,Minor 1,Micro
5.19,69,3.81,Moderate,Minor 2
6.2,215,1.9,Strong,Micro
6.37,140,3.57,Strong,Minor 2
8.72,233,4.06,Great,Light
5.79,222,1.35,Moderate,Micro
4.54,24,4.06,Light,Light
7.19,140,4.39,Major,Light
3.14,177,0,Minor 2,None
3.02,120,0.62,Minor 2,None
8.84,93,6.98,Great,Major
8.6,114,6.32,Great,Strong
5.45,28,4.89,Moderate,Light
3.7,73,2.24,Minor 2,Minor 1
6.41,204,2.33,Strong,Minor 1
3.15,138,0.39,Minor 2,None
6.52,179,2.94,Strong,Minor 2
2.19,194,0,Minor 1,None
6.5,172,3.06,Strong,Minor 2
7.98,48,7.02,Great,Major
3.98,172,0.54,Light,None
2.32,154,0,Minor 1,None
7.34,38,6.58,Major,Strong
4.03,99,2.05,Light,Minor 1
3.94,221,0,Light,None
8.99,238,4.23,Great,Light
5.82,197,1.88,Moderate,Micro
7.48,27,6.94,Major,Major
5.46,45,4.56,Moderate,Light
2.27,191,0,Minor 1,None
6.33,136,3.61,Strong,Minor 2
7.77,162,4.53,Major,Light
3.03,233,0,Minor 2,None
4.03,31,3.41,Light,Minor 2
7.67,241,2.85,Major,Minor 1
6.75,240,1.95,Strong,Minor 1
3.5,79,1.92,Minor 2,Minor 1
3.48,237,0,Minor 2,None
2.01,227,0,Minor 1,None
4.68,224,0.2,Light,None
4.83,165,1.53,Light,Micro
5.27,187,1.53,Moderate,Micro
4.47,47,3.53,Light,Minor 2
7.98,25,7.48,Great,Major
7.59,133,4.93,Major,Moderate
5.36,118,3,Moderate,Minor 2
4.7,141,1.88,Light,Micro
4.74,80,3.14,Light,Minor 2
5.57,121,3.15,Moderate,Minor 2
4.01,65,2.71,Light,Minor 1
7.21,100,5.21,Major,Moderate
8.47,1,8.45,Great,Great
2.02,64,0.74,Minor 1,None
6.31,70,4.91,Strong,Moderate
5.8,193,1.94,Moderate,Minor 1
4.38,17,4.04,Light,Light
6.08,110,3.88,Strong,Minor 2
5.91,210,1.71,Strong,Micro
7.72,89,5.94,Major,Strong
2.8,89,1.02,Minor 1,Micro
2.09,169,0,Minor 1,None
8.81,180,5.21,Great,Moderate
3.83,242,0,Minor 2,None
5.12,66,3.8,Moderate,Minor 2
8.89,126,6.37,Great,Strong
7.75,221,3.33,Major,Minor 2
4.49,43,3.63,Light,Minor 2
3.17,7,3.03,Minor 2,Minor 2
5.01,197,1.07,Moderate,Micro
4.09,161,0.87,Light,None
3.96,63,2.7,Light,Minor 1
